Region,County,Municipality,Client,Site Name,Site ID,PF Name,PF ID,Active Facility,Application Type,Permit Type,General Permit Type,Disposition Code,Date Received,Date Disposed,Date Expires,Permit Hyperlink
Southwest,Washington,Allenport Borough,WHEELING PGH STEEL CORP,ALLENPORT PLT,245367,SEVERSTAL WHEELING/ALLENPORT,269941,N,Renewal,Title V Operating Permit,,ISSU,2004-09-28 00:00:00,2005-08-29 00:00:00,2010-08-29 00:00:00,568589[63-00066]_Issued_v1.pdf
Southwest,Washington,Carroll Township,FLEXSYS AMER LP,FLEXSYS MONONGAHELA PLT,253072,FLEXSYS AMER LTD PAR/MONONGAHELA,262770,Y,Renewal,Title V Operating Permit,,ISSU,2024-03-28 00:00:00,2024-07-16 00:00:00,2029-07-16 00:00:00,1478746[63-00015]_Issued_v1.pdf
Southwest,Washington,Chartiers Township,ARDEN LDFL INC,ARDEN LDFL,240453,ARDEN LDFL/CHARTIERS TWP,514799,Y,Renewal,Title V Operating Permit,,ISSU,2015-09-18 00:00:00,2024-05-23 00:00:00,2029-05-23 00:00:00,1102341[63-00549]_Issued_v1.pdf
Southwest,Washington,Smith Township,LANGELOTH METALLURGICAL CO LLC,LANGELOTH METALLURGICAL PLT,500111,LANGELOTH METALLURGICAL CO/LANGELOTH METALLURGICAL PLT,239832,Y,Renewal,Title V Operating Permit,,ISSU,2018-12-28 00:00:00,2022-07-14 00:00:00,2027-07-14 00:00:00,1256565[63-00074]_Issued_v1.pdf
Southwest,Washington,Washington City,ATI SPECIALTY ROLLED PROD,JESSOP STEEL/WASHINGTON PLT,241986,ALLEGHENY LUDLUM CORP/WASHINGTON FLATROLL,514898,N,New,Title V Operating Permit,,ISSU,1995-11-27 00:00:00,2002-05-31 00:00:00,2007-05-30 00:00:00,354863[63-00023]_Issued_v1.pdf
Southwest,Washington,Washington City,JESSOP STEEL LLC,JESSOP STEEL/WASHINGTON PLT,241986,JESSOP STEEL LLC/WASHINGTON PLT,278317,Y,Renewal,Title V Operating Permit,,ISSU,2024-09-12 00:00:00,2026-01-20 00:00:00,2031-01-20 00:00:00,1499800[63-00027]_Issued_v1.pdf
Southwest,Westmoreland,Export Borough,DURA BOND COATING INC,DURA BOND STEEL,253199,DURA BOND IND INC/EXPORT STEEL PLT,263045,Y,Renewal,Title V Operating Permit,,ISSU,2020-01-14 00:00:00,2021-08-10 00:00:00,2026-08-10 00:00:00,1301991[65-00053]_Issued_v1.pdf
Southwest,Westmoreland,Hempfield Township,GEN CARBIDE CORP,HEMPFIELD METAL POWDER PLT,243766,GEN CARBIDE CORP/HEMPFIELD,248383,Y,Renewal,Title V Operating Permit,,ISSU,2024-09-04 00:00:00,2026-01-22 00:00:00,2031-01-22 00:00:00,1498621[65-00622]_Issued_v1.pdf
Southwest,Westmoreland,Hempfield Township,KENNAMETAL INC,KENNAMETAL INC IRWIN FAC,253048,KENNAMENTAL INC/HEMPFIELD TWP,262740,N,Renewal,Title V Operating Permit,,ISSU,2010-03-01 00:00:00,2015-05-20 00:00:00,2020-05-20 00:00:00,826399[65-00720]_Issued_v1.pdf
Southwest,Westmoreland,Jeannette City,SURTECO NORTH AMER INC,SURTECO NORTH AMER INC JEANNETTE FAC,241611,SURTECO NORTH AMER INC/JEANNETTE PLT,272282,Y,Renewal,Title V Operating Permit,,ISSU,2024-08-02 00:00:00,2025-10-31 00:00:00,2030-10-31 00:00:00,1494392[65-00207]_Issued_v1.pdf
Southwest,Westmoreland,Latrobe City,LEHIGH SPECIALTY MELTING INC,LEHIGH SPECIALTY MELTING INC,2874,LEHIGH SPECIALTY MELTING/LATROBE,280828,Y,Renewal,Title V Operating Permit,,ISSU,2023-05-24 00:00:00,2024-10-17 00:00:00,2029-10-17 00:00:00,1442027[65-00028]_Issued_v1.pdf
Southwest,Westmoreland,Monessen City,CLEVELAND CLIFFS MONESSEN COKE LLC,CLEVELAND CLIFFS MONESSEN COKE LLC,249647,CLEVELAND CLIFFS MONESSEN COKE LLC/MONESSEN COKE PLT,256899,Y,Renewal,Title V Operating Permit,,ISSU,2018-07-19 00:00:00,2020-04-22 00:00:00,2025-04-22 00:00:00,1237872[65-00853]_Issued_v1.pdf
Southwest,Westmoreland,Penn Township,USA VALLEY FAC INC,USA VALLEY FAC INC,241218,USA VALLEY FAC INC/VALLEY LDFL,549691,Y,Renewal,Title V Operating Permit,,ISSU,2021-06-10 00:00:00,2022-07-08 00:00:00,2027-07-08 00:00:00,1359722[65-00693]_Issued_v1.pdf
Southwest,Westmoreland,Rostraver Township,WESTMORELAND SANI LDFL LLC,SANITARY LANDFILL,239963,WESTMORELAND SANITARY LDFL LLC/BELLE VERNON,514148,Y,Renewal,Title V Operating Permit,,ISSU,2021-11-01 00:00:00,2025-06-30 00:00:00,2030-06-30 00:00:00,1378160[65-00767]_Issued_v2.pdf
Southwest,Westmoreland,Salem Township,EASTERN GAS TRANS & STORAGE INC,ROCK SPRINGS COMP STA,699329,EASTERN GAS TRANS & STORAG INC/ROCK SPRINGS COMP STA,701239,Y,Renewal,Title V Operating Permit,,ISSU,2023-04-19 00:00:00,2024-10-10 00:00:00,2029-10-10 00:00:00,1436451[65-00983]_Issued_v1.pdf
Southwest,Westmoreland,Salem Township,EASTERN GAS TRANS & STORAGE INC,OAKFORD COMPRESSOR STA,249781,EASTERN GAS TRANS & STORAGE INC/OAKFORD COMPRESSOR STA,495643,Y,Renewal,Title V Operating Permit,,ISSU,2023-04-13 00:00:00,2024-05-22 00:00:00,2029-05-22 00:00:00,1435723[65-00837]_Issued_v1.pdf
Southwest,Westmoreland,Scottdale Borough,ALLEIMA PRECISION TUBE LLC,ALLEIMA PRECISION TUBE LLC,247398,ALLEIMA PRECISION TUBE LLC/SCOTTDALE PLT,492577,Y,Renewal,Title V Operating Permit,,ISSU,2022-03-07 00:00:00,2022-12-27 00:00:00,2027-12-27 00:00:00,1415820[65-00173]_Issued_v1.pdf
Southwest,Westmoreland,Vandergrift Borough,ATI FLAT ROLLED PROD HOLDINGS LLC,ATI FLAT ROLLED PROD HOLDINGS LLC/VANDERGRIFT,192917,ATI FLAT ROLLED PRODUCTS HOLDINGS LLC/VANDERGRIFT,194932,Y,Renewal,Title V Operating Permit,,ISSU,2024-09-12 00:00:00,2026-01-20 00:00:00,2031-01-20 00:00:00,1499814[65-00137]_Issued_v1.pdf
